DateKey,Date,MonthKey,Month,Quarter,Year,WeekDayKey,WeekDay,Day Of Month,Year-Quarter,YearMonth,YearMonthKey
20130702,02-Jul-2013,7,Jul,Q3,2013,3,Tue,2,2013-Q3,2013-Jul,201307
20130703,03-Jul-2013,7,Jul,Q3,2013,4,Wed,3,2013-Q3,2013-Jul,201307
20130704,04-Jul-2013,7,Jul,Q3,2013,5,Thu,4,2013-Q3,2013-Jul,201307
20130705,05-Jul-2013,7,Jul,Q3,2013,6,Fri,5,2013-Q3,2013-Jul,201307
20130706,06-Jul-2013,7,Jul,Q3,2013,7,Sat,6,2013-Q3,2013-Jul,201307
20130707,07-Jul-2013,7,Jul,Q3,2013,1,Sun,7,2013-Q3,2013-Jul,201307
20130708,08-Jul-2013,7,Jul,Q3,2013,2,Mon,8,2013-Q3,2013-Jul,201307
20130709,09-Jul-2013,7,Jul,Q3,2013,3,Tue,9,2013-Q3,2013-Jul,201307
20130710,10-Jul-2013,7,Jul,Q3,2013,4,Wed,10,2013-Q3,2013-Jul,201307
20130711,11-Jul-2013,7,Jul,Q3,2013,5,Thu,11,2013-Q3,2013-Jul,201307
20130712,12-Jul-2013,7,Jul,Q3,2013,6,Fri,12,2013-Q3,2013-Jul,201307
20130713,13-Jul-2013,7,Jul,Q3,2013,7,Sat,13,2013-Q3,2013-Jul,201307
20130714,14-Jul-2013,7,Jul,Q3,2013,1,Sun,14,2013-Q3,2013-Jul,201307
20130715,15-Jul-2013,7,Jul,Q3,2013,2,Mon,15,2013-Q3,2013-Jul,201307
20130716,16-Jul-2013,7,Jul,Q3,2013,3,Tue,16,2013-Q3,2013-Jul,201307
20130717,17-Jul-2013,7,Jul,Q3,2013,4,Wed,17,2013-Q3,2013-Jul,201307
20130718,18-Jul-2013,7,Jul,Q3,2013,5,Thu,18,2013-Q3,2013-Jul,201307
20130719,19-Jul-2013,7,Jul,Q3,2013,6,Fri,19,2013-Q3,2013-Jul,201307
20130720,20-Jul-2013,7,Jul,Q3,2013,7,Sat,20,2013-Q3,2013-Jul,201307
20130721,21-Jul-2013,7,Jul,Q3,2013,1,Sun,21,2013-Q3,2013-Jul,201307
20130722,22-Jul-2013,7,Jul,Q3,2013,2,Mon,22,2013-Q3,2013-Jul,201307
20130723,23-Jul-2013,7,Jul,Q3,2013,3,Tue,23,2013-Q3,2013-Jul,201307
20130724,24-Jul-2013,7,Jul,Q3,2013,4,Wed,24,2013-Q3,2013-Jul,201307
20130725,25-Jul-2013,7,Jul,Q3,2013,5,Thu,25,2013-Q3,2013-Jul,201307
20130726,26-Jul-2013,7,Jul,Q3,2013,6,Fri,26,2013-Q3,2013-Jul,201307
20130727,27-Jul-2013,7,Jul,Q3,2013,7,Sat,27,2013-Q3,2013-Jul,201307
20130728,28-Jul-2013,7,Jul,Q3,2013,1,Sun,28,2013-Q3,2013-Jul,201307
20130729,29-Jul-2013,7,Jul,Q3,2013,2,Mon,29,2013-Q3,2013-Jul,201307
20130730,30-Jul-2013,7,Jul,Q3,2013,3,Tue,30,2013-Q3,2013-Jul,201307
20130731,31-Jul-2013,7,Jul,Q3,2013,4,Wed,31,2013-Q3,2013-Jul,201307
20130801,01-Aug-2013,8,Aug,Q3,2013,5,Thu,1,2013-Q3,2013-Aug,201308
20130802,02-Aug-2013,8,Aug,Q3,2013,6,Fri,2,2013-Q3,2013-Aug,201308
20130803,03-Aug-2013,8,Aug,Q3,2013,7,Sat,3,2013-Q3,2013-Aug,201308
20130804,04-Aug-2013,8,Aug,Q3,2013,1,Sun,4,2013-Q3,2013-Aug,201308
20130805,05-Aug-2013,8,Aug,Q3,2013,2,Mon,5,2013-Q3,2013-Aug,201308
20130806,06-Aug-2013,8,Aug,Q3,2013,3,Tue,6,2013-Q3,2013-Aug,201308
20130807,07-Aug-2013,8,Aug,Q3,2013,4,Wed,7,2013-Q3,2013-Aug,201308
20130808,08-Aug-2013,8,Aug,Q3,2013,5,Thu,8,2013-Q3,2013-Aug,201308
20130809,09-Aug-2013,8,Aug,Q3,2013,6,Fri,9,2013-Q3,2013-Aug,201308
20130810,10-Aug-2013,8,Aug,Q3,2013,7,Sat,10,2013-Q3,2013-Aug,201308
20130811,11-Aug-2013,8,Aug,Q3,2013,1,Sun,11,2013-Q3,2013-Aug,201308
20130812,12-Aug-2013,8,Aug,Q3,2013,2,Mon,12,2013-Q3,2013-Aug,201308
20130813,13-Aug-2013,8,Aug,Q3,2013,3,Tue,13,2013-Q3,2013-Aug,201308
20130814,14-Aug-2013,8,Aug,Q3,2013,4,Wed,14,2013-Q3,2013-Aug,201308
20130815,15-Aug-2013,8,Aug,Q3,2013,5,Thu,15,2013-Q3,2013-Aug,201308
20130816,16-Aug-2013,8,Aug,Q3,2013,6,Fri,16,2013-Q3,2013-Aug,201308
20130817,17-Aug-2013,8,Aug,Q3,2013,7,Sat,17,2013-Q3,2013-Aug,201308
20130818,18-Aug-2013,8,Aug,Q3,2013,1,Sun,18,2013-Q3,2013-Aug,201308
20130819,19-Aug-2013,8,Aug,Q3,2013,2,Mon,19,2013-Q3,2013-Aug,201308
20130820,20-Aug-2013,8,Aug,Q3,2013,3,Tue,20,2013-Q3,2013-Aug,201308
20130821,21-Aug-2013,8,Aug,Q3,2013,4,Wed,21,2013-Q3,2013-Aug,201308
20130822,22-Aug-2013,8,Aug,Q3,2013,5,Thu,22,2013-Q3,2013-Aug,201308
20130823,23-Aug-2013,8,Aug,Q3,2013,6,Fri,23,2013-Q3,2013-Aug,201308
20130824,24-Aug-2013,8,Aug,Q3,2013,7,Sat,24,2013-Q3,2013-Aug,201308
20130825,25-Aug-2013,8,Aug,Q3,2013,1,Sun,25,2013-Q3,2013-Aug,201308
20130826,26-Aug-2013,8,Aug,Q3,2013,2,Mon,26,2013-Q3,2013-Aug,201308
20130827,27-Aug-2013,8,Aug,Q3,2013,3,Tue,27,2013-Q3,2013-Aug,201308
20130828,28-Aug-2013,8,Aug,Q3,2013,4,Wed,28,2013-Q3,2013-Aug,201308
20130829,29-Aug-2013,8,Aug,Q3,2013,5,Thu,29,2013-Q3,2013-Aug,201308
20130830,30-Aug-2013,8,Aug,Q3,2013,6,Fri,30,2013-Q3,2013-Aug,201308
20130831,31-Aug-2013,8,Aug,Q3,2013,7,Sat,31,2013-Q3,2013-Aug,201308
20130901,01-Sep-2013,9,Sep,Q3,2013,1,Sun,1,2013-Q3,2013-Sep,201309
20130902,02-Sep-2013,9,Sep,Q3,2013,2,Mon,2,2013-Q3,2013-Sep,201309
20130903,03-Sep-2013,9,Sep,Q3,2013,3,Tue,3,2013-Q3,2013-Sep,201309
20130904,04-Sep-2013,9,Sep,Q3,2013,4,Wed,4,2013-Q3,2013-Sep,201309
20130905,05-Sep-2013,9,Sep,Q3,2013,5,Thu,5,2013-Q3,2013-Sep,201309
20130906,06-Sep-2013,9,Sep,Q3,2013,6,Fri,6,2013-Q3,2013-Sep,201309
20130907,07-Sep-2013,9,Sep,Q3,2013,7,Sat,7,2013-Q3,2013-Sep,201309
20130908,08-Sep-2013,9,Sep,Q3,2013,1,Sun,8,2013-Q3,2013-Sep,201309
20130909,09-Sep-2013,9,Sep,Q3,2013,2,Mon,9,2013-Q3,2013-Sep,201309
20130910,10-Sep-2013,9,Sep,Q3,2013,3,Tue,10,2013-Q3,2013-Sep,201309
20130911,11-Sep-2013,9,Sep,Q3,2013,4,Wed,11,2013-Q3,2013-Sep,201309
20130912,12-Sep-2013,9,Sep,Q3,2013,5,Thu,12,2013-Q3,2013-Sep,201309
20130913,13-Sep-2013,9,Sep,Q3,2013,6,Fri,13,2013-Q3,2013-Sep,201309
20130914,14-Sep-2013,9,Sep,Q3,2013,7,Sat,14,2013-Q3,2013-Sep,201309
20130915,15-Sep-2013,9,Sep,Q3,2013,1,Sun,15,2013-Q3,2013-Sep,201309
20130916,16-Sep-2013,9,Sep,Q3,2013,2,Mon,16,2013-Q3,2013-Sep,201309
20130917,17-Sep-2013,9,Sep,Q3,2013,3,Tue,17,2013-Q3,2013-Sep,201309
20130918,18-Sep-2013,9,Sep,Q3,2013,4,Wed,18,2013-Q3,2013-Sep,201309
20130919,19-Sep-2013,9,Sep,Q3,2013,5,Thu,19,2013-Q3,2013-Sep,201309
20130920,20-Sep-2013,9,Sep,Q3,2013,6,Fri,20,2013-Q3,2013-Sep,201309
20130921,21-Sep-2013,9,Sep,Q3,2013,7,Sat,21,2013-Q3,2013-Sep,201309
20130922,22-Sep-2013,9,Sep,Q3,2013,1,Sun,22,2013-Q3,2013-Sep,201309
20130923,23-Sep-2013,9,Sep,Q3,2013,2,Mon,23,2013-Q3,2013-Sep,201309
20130924,24-Sep-2013,9,Sep,Q3,2013,3,Tue,24,2013-Q3,2013-Sep,201309
20130925,25-Sep-2013,9,Sep,Q3,2013,4,Wed,25,2013-Q3,2013-Sep,201309
20130926,26-Sep-2013,9,Sep,Q3,2013,5,Thu,26,2013-Q3,2013-Sep,201309
20130927,27-Sep-2013,9,Sep,Q3,2013,6,Fri,27,2013-Q3,2013-Sep,201309
20130928,28-Sep-2013,9,Sep,Q3,2013,7,Sat,28,2013-Q3,2013-Sep,201309
20130929,29-Sep-2013,9,Sep,Q3,2013,1,Sun,29,2013-Q3,2013-Sep,201309
20130930,30-Sep-2013,9,Sep,Q3,2013,2,Mon,30,2013-Q3,2013-Sep,201309
20131001,01-Oct-2013,10,Oct,Q4,2013,3,Tue,1,2013-Q4,2013-Oct,201310
20131002,02-Oct-2013,10,Oct,Q4,2013,4,Wed,2,2013-Q4,2013-Oct,201310
20131003,03-Oct-2013,10,Oct,Q4,2013,5,Thu,3,2013-Q4,2013-Oct,201310
20131004,04-Oct-2013,10,Oct,Q4,2013,6,Fri,4,2013-Q4,2013-Oct,201310
20131005,05-Oct-2013,10,Oct,Q4,2013,7,Sat,5,2013-Q4,2013-Oct,201310
20131006,06-Oct-2013,10,Oct,Q4,2013,1,Sun,6,2013-Q4,2013-Oct,201310
20131007,07-Oct-2013,10,Oct,Q4,2013,2,Mon,7,2013-Q4,2013-Oct,201310
20131008,08-Oct-2013,10,Oct,Q4,2013,3,Tue,8,2013-Q4,2013-Oct,201310
20131009,09-Oct-2013,10,Oct,Q4,2013,4,Wed,9,2013-Q4,2013-Oct,201310
20131010,10-Oct-2013,10,Oct,Q4,2013,5,Thu,10,2013-Q4,2013-Oct,201310
20131011,11-Oct-2013,10,Oct,Q4,2013,6,Fri,11,2013-Q4,2013-Oct,201310
20131012,12-Oct-2013,10,Oct,Q4,2013,7,Sat,12,2013-Q4,2013-Oct,201310
20131013,13-Oct-2013,10,Oct,Q4,2013,1,Sun,13,2013-Q4,2013-Oct,201310
20131014,14-Oct-2013,10,Oct,Q4,2013,2,Mon,14,2013-Q4,2013-Oct,201310
20131015,15-Oct-2013,10,Oct,Q4,2013,3,Tue,15,2013-Q4,2013-Oct,201310
20131016,16-Oct-2013,10,Oct,Q4,2013,4,Wed,16,2013-Q4,2013-Oct,201310
20131017,17-Oct-2013,10,Oct,Q4,2013,5,Thu,17,2013-Q4,2013-Oct,201310
20131018,18-Oct-2013,10,Oct,Q4,2013,6,Fri,18,2013-Q4,2013-Oct,201310
20131019,19-Oct-2013,10,Oct,Q4,2013,7,Sat,19,2013-Q4,2013-Oct,201310
20131020,20-Oct-2013,10,Oct,Q4,2013,1,Sun,20,2013-Q4,2013-Oct,201310
20131021,21-Oct-2013,10,Oct,Q4,2013,2,Mon,21,2013-Q4,2013-Oct,201310
20131022,22-Oct-2013,10,Oct,Q4,2013,3,Tue,22,2013-Q4,2013-Oct,201310
20131023,23-Oct-2013,10,Oct,Q4,2013,4,Wed,23,2013-Q4,2013-Oct,201310
20131024,24-Oct-2013,10,Oct,Q4,2013,5,Thu,24,2013-Q4,2013-Oct,201310
20131025,25-Oct-2013,10,Oct,Q4,2013,6,Fri,25,2013-Q4,2013-Oct,201310
20131026,26-Oct-2013,10,Oct,Q4,2013,7,Sat,26,2013-Q4,2013-Oct,201310
20131027,27-Oct-2013,10,Oct,Q4,2013,1,Sun,27,2013-Q4,2013-Oct,201310
20131028,28-Oct-2013,10,Oct,Q4,2013,2,Mon,28,2013-Q4,2013-Oct,201310
20131029,29-Oct-2013,10,Oct,Q4,2013,3,Tue,29,2013-Q4,2013-Oct,201310
20131030,30-Oct-2013,10,Oct,Q4,2013,4,Wed,30,2013-Q4,2013-Oct,201310
20131031,31-Oct-2013,10,Oct,Q4,2013,5,Thu,31,2013-Q4,2013-Oct,201310
20131101,01-Nov-2013,11,Nov,Q4,2013,6,Fri,1,2013-Q4,2013-Nov,201311
20131102,02-Nov-2013,11,Nov,Q4,2013,7,Sat,2,2013-Q4,2013-Nov,201311
20131103,03-Nov-2013,11,Nov,Q4,2013,1,Sun,3,2013-Q4,2013-Nov,201311
20131104,04-Nov-2013,11,Nov,Q4,2013,2,Mon,4,2013-Q4,2013-Nov,201311
20131105,05-Nov-2013,11,Nov,Q4,2013,3,Tue,5,2013-Q4,2013-Nov,201311
20131106,06-Nov-2013,11,Nov,Q4,2013,4,Wed,6,2013-Q4,2013-Nov,201311
20131107,07-Nov-2013,11,Nov,Q4,2013,5,Thu,7,2013-Q4,2013-Nov,201311
20131108,08-Nov-2013,11,Nov,Q4,2013,6,Fri,8,2013-Q4,2013-Nov,201311
20131109,09-Nov-2013,11,Nov,Q4,2013,7,Sat,9,2013-Q4,2013-Nov,201311
20131110,10-Nov-2013,11,Nov,Q4,2013,1,Sun,10,2013-Q4,2013-Nov,201311
20131111,11-Nov-2013,11,Nov,Q4,2013,2,Mon,11,2013-Q4,2013-Nov,201311
20131112,12-Nov-2013,11,Nov,Q4,2013,3,Tue,12,2013-Q4,2013-Nov,201311
20131113,13-Nov-2013,11,Nov,Q4,2013,4,Wed,13,2013-Q4,2013-Nov,201311
20131114,14-Nov-2013,11,Nov,Q4,2013,5,Thu,14,2013-Q4,2013-Nov,201311
20131115,15-Nov-2013,11,Nov,Q4,2013,6,Fri,15,2013-Q4,2013-Nov,201311
20131116,16-Nov-2013,11,Nov,Q4,2013,7,Sat,16,2013-Q4,2013-Nov,201311
20131117,17-Nov-2013,11,Nov,Q4,2013,1,Sun,17,2013-Q4,2013-Nov,201311
20131118,18-Nov-2013,11,Nov,Q4,2013,2,Mon,18,2013-Q4,2013-Nov,201311
20131119,19-Nov-2013,11,Nov,Q4,2013,3,Tue,19,2013-Q4,2013-Nov,201311
20131120,20-Nov-2013,11,Nov,Q4,2013,4,Wed,20,2013-Q4,2013-Nov,201311
20131121,21-Nov-2013,11,Nov,Q4,2013,5,Thu,21,2013-Q4,2013-Nov,201311
20131122,22-Nov-2013,11,Nov,Q4,2013,6,Fri,22,2013-Q4,2013-Nov,201311
20131123,23-Nov-2013,11,Nov,Q4,2013,7,Sat,23,2013-Q4,2013-Nov,201311
20131124,24-Nov-2013,11,Nov,Q4,2013,1,Sun,24,2013-Q4,2013-Nov,201311
20131125,25-Nov-2013,11,Nov,Q4,2013,2,Mon,25,2013-Q4,2013-Nov,201311
20131126,26-Nov-2013,11,Nov,Q4,2013,3,Tue,26,2013-Q4,2013-Nov,201311
20131127,27-Nov-2013,11,Nov,Q4,2013,4,Wed,27,2013-Q4,2013-Nov,201311
20131128,28-Nov-2013,11,Nov,Q4,2013,5,Thu,28,2013-Q4,2013-Nov,201311
20131129,29-Nov-2013,11,Nov,Q4,2013,6,Fri,29,2013-Q4,2013-Nov,201311
20131130,30-Nov-2013,11,Nov,Q4,2013,7,Sat,30,2013-Q4,2013-Nov,201311
20131201,01-Dec-2013,12,Dec,Q4,2013,1,Sun,1,2013-Q4,2013-Dec,201312
20131202,02-Dec-2013,12,Dec,Q4,2013,2,Mon,2,2013-Q4,2013-Dec,201312
20131203,03-Dec-2013,12,Dec,Q4,2013,3,Tue,3,2013-Q4,2013-Dec,201312
20131204,04-Dec-2013,12,Dec,Q4,2013,4,Wed,4,2013-Q4,2013-Dec,201312
20131205,05-Dec-2013,12,Dec,Q4,2013,5,Thu,5,2013-Q4,2013-Dec,201312
20131206,06-Dec-2013,12,Dec,Q4,2013,6,Fri,6,2013-Q4,2013-Dec,201312
20131207,07-Dec-2013,12,Dec,Q4,2013,7,Sat,7,2013-Q4,2013-Dec,201312
20131208,08-Dec-2013,12,Dec,Q4,2013,1,Sun,8,2013-Q4,2013-Dec,201312
20131209,09-Dec-2013,12,Dec,Q4,2013,2,Mon,9,2013-Q4,2013-Dec,201312
20131210,10-Dec-2013,12,Dec,Q4,2013,3,Tue,10,2013-Q4,2013-Dec,201312
20131211,11-Dec-2013,12,Dec,Q4,2013,4,Wed,11,2013-Q4,2013-Dec,201312
20131212,12-Dec-2013,12,Dec,Q4,2013,5,Thu,12,2013-Q4,2013-Dec,201312
20131213,13-Dec-2013,12,Dec,Q4,2013,6,Fri,13,2013-Q4,2013-Dec,201312
20131214,14-Dec-2013,12,Dec,Q4,2013,7,Sat,14,2013-Q4,2013-Dec,201312
20131215,15-Dec-2013,12,Dec,Q4,2013,1,Sun,15,2013-Q4,2013-Dec,201312
20131216,16-Dec-2013,12,Dec,Q4,2013,2,Mon,16,2013-Q4,2013-Dec,201312
20131217,17-Dec-2013,12,Dec,Q4,2013,3,Tue,17,2013-Q4,2013-Dec,201312
20131218,18-Dec-2013,12,Dec,Q4,2013,4,Wed,18,2013-Q4,2013-Dec,201312
20131219,19-Dec-2013,12,Dec,Q4,2013,5,Thu,19,2013-Q4,2013-Dec,201312
20131220,20-Dec-2013,12,Dec,Q4,2013,6,Fri,20,2013-Q4,2013-Dec,201312
20131221,21-Dec-2013,12,Dec,Q4,2013,7,Sat,21,2013-Q4,2013-Dec,201312
20131222,22-Dec-2013,12,Dec,Q4,2013,1,Sun,22,2013-Q4,2013-Dec,201312
20131223,23-Dec-2013,12,Dec,Q4,2013,2,Mon,23,2013-Q4,2013-Dec,201312
20131224,24-Dec-2013,12,Dec,Q4,2013,3,Tue,24,2013-Q4,2013-Dec,201312
20131225,25-Dec-2013,12,Dec,Q4,2013,4,Wed,25,2013-Q4,2013-Dec,201312
20131226,26-Dec-2013,12,Dec,Q4,2013,5,Thu,26,2013-Q4,2013-Dec,201312
20131227,27-Dec-2013,12,Dec,Q4,2013,6,Fri,27,2013-Q4,2013-Dec,201312
20131228,28-Dec-2013,12,Dec,Q4,2013,7,Sat,28,2013-Q4,2013-Dec,201312
20131229,29-Dec-2013,12,Dec,Q4,2013,1,Sun,29,2013-Q4,2013-Dec,201312
20131230,30-Dec-2013,12,Dec,Q4,2013,2,Mon,30,2013-Q4,2013-Dec,201312
20131231,31-Dec-2013,12,Dec,Q4,2013,3,Tue,31,2013-Q4,2013-Dec,201312
20140101,01-Jan-2014,1,Jan,Q1,2014,4,Wed,1,2014-Q1,2014-Jan,201401
20140102,02-Jan-2014,1,Jan,Q1,2014,5,Thu,2,2014-Q1,2014-Jan,201401
20140103,03-Jan-2014,1,Jan,Q1,2014,6,Fri,3,2014-Q1,2014-Jan,201401
20140104,04-Jan-2014,1,Jan,Q1,2014,7,Sat,4,2014-Q1,2014-Jan,201401
20140105,05-Jan-2014,1,Jan,Q1,2014,1,Sun,5,2014-Q1,2014-Jan,201401
20140106,06-Jan-2014,1,Jan,Q1,2014,2,Mon,6,2014-Q1,2014-Jan,201401
20140107,07-Jan-2014,1,Jan,Q1,2014,3,Tue,7,2014-Q1,2014-Jan,201401
20140108,08-Jan-2014,1,Jan,Q1,2014,4,Wed,8,2014-Q1,2014-Jan,201401
20140109,09-Jan-2014,1,Jan,Q1,2014,5,Thu,9,2014-Q1,2014-Jan,201401
20140110,10-Jan-2014,1,Jan,Q1,2014,6,Fri,10,2014-Q1,2014-Jan,201401
20140111,11-Jan-2014,1,Jan,Q1,2014,7,Sat,11,2014-Q1,2014-Jan,201401
20140112,12-Jan-2014,1,Jan,Q1,2014,1,Sun,12,2014-Q1,2014-Jan,201401
20140113,13-Jan-2014,1,Jan,Q1,2014,2,Mon,13,2014-Q1,2014-Jan,201401
20140114,14-Jan-2014,1,Jan,Q1,2014,3,Tue,14,2014-Q1,2014-Jan,201401
20140115,15-Jan-2014,1,Jan,Q1,2014,4,Wed,15,2014-Q1,2014-Jan,201401
20140116,16-Jan-2014,1,Jan,Q1,2014,5,Thu,16,2014-Q1,2014-Jan,201401
20140117,17-Jan-2014,1,Jan,Q1,2014,6,Fri,17,2014-Q1,2014-Jan,201401
20140118,18-Jan-2014,1,Jan,Q1,2014,7,Sat,18,2014-Q1,2014-Jan,201401
20140119,19-Jan-2014,1,Jan,Q1,2014,1,Sun,19,2014-Q1,2014-Jan,201401
20140120,20-Jan-2014,1,Jan,Q1,2014,2,Mon,20,2014-Q1,2014-Jan,201401
20140121,21-Jan-2014,1,Jan,Q1,2014,3,Tue,21,2014-Q1,2014-Jan,201401
20140122,22-Jan-2014,1,Jan,Q1,2014,4,Wed,22,2014-Q1,2014-Jan,201401
20140123,23-Jan-2014,1,Jan,Q1,2014,5,Thu,23,2014-Q1,2014-Jan,201401
20140124,24-Jan-2014,1,Jan,Q1,2014,6,Fri,24,2014-Q1,2014-Jan,201401
20140125,25-Jan-2014,1,Jan,Q1,2014,7,Sat,25,2014-Q1,2014-Jan,201401
20140126,26-Jan-2014,1,Jan,Q1,2014,1,Sun,26,2014-Q1,2014-Jan,201401
20140127,27-Jan-2014,1,Jan,Q1,2014,2,Mon,27,2014-Q1,2014-Jan,201401
20140128,28-Jan-2014,1,Jan,Q1,2014,3,Tue,28,2014-Q1,2014-Jan,201401
20140129,29-Jan-2014,1,Jan,Q1,2014,4,Wed,29,2014-Q1,2014-Jan,201401
20140130,30-Jan-2014,1,Jan,Q1,2014,5,Thu,30,2014-Q1,2014-Jan,201401
20140131,31-Jan-2014,1,Jan,Q1,2014,6,Fri,31,2014-Q1,2014-Jan,201401
20140201,01-Feb-2014,2,Feb,Q1,2014,7,Sat,1,2014-Q1,2014-Feb,201402
20140202,02-Feb-2014,2,Feb,Q1,2014,1,Sun,2,2014-Q1,2014-Feb,201402
20140203,03-Feb-2014,2,Feb,Q1,2014,2,Mon,3,2014-Q1,2014-Feb,201402
20140204,04-Feb-2014,2,Feb,Q1,2014,3,Tue,4,2014-Q1,2014-Feb,201402
20140205,05-Feb-2014,2,Feb,Q1,2014,4,Wed,5,2014-Q1,2014-Feb,201402
20140206,06-Feb-2014,2,Feb,Q1,2014,5,Thu,6,2014-Q1,2014-Feb,201402
20140207,07-Feb-2014,2,Feb,Q1,2014,6,Fri,7,2014-Q1,2014-Feb,201402
20140208,08-Feb-2014,2,Feb,Q1,2014,7,Sat,8,2014-Q1,2014-Feb,201402
20140209,09-Feb-2014,2,Feb,Q1,2014,1,Sun,9,2014-Q1,2014-Feb,201402
20140210,10-Feb-2014,2,Feb,Q1,2014,2,Mon,10,2014-Q1,2014-Feb,201402
20140211,11-Feb-2014,2,Feb,Q1,2014,3,Tue,11,2014-Q1,2014-Feb,201402
20140212,12-Feb-2014,2,Feb,Q1,2014,4,Wed,12,2014-Q1,2014-Feb,201402
20140213,13-Feb-2014,2,Feb,Q1,2014,5,Thu,13,2014-Q1,2014-Feb,201402
20140214,14-Feb-2014,2,Feb,Q1,2014,6,Fri,14,2014-Q1,2014-Feb,201402
20140215,15-Feb-2014,2,Feb,Q1,2014,7,Sat,15,2014-Q1,2014-Feb,201402
20140216,16-Feb-2014,2,Feb,Q1,2014,1,Sun,16,2014-Q1,2014-Feb,201402
20140217,17-Feb-2014,2,Feb,Q1,2014,2,Mon,17,2014-Q1,2014-Feb,201402
20140218,18-Feb-2014,2,Feb,Q1,2014,3,Tue,18,2014-Q1,2014-Feb,201402
20140219,19-Feb-2014,2,Feb,Q1,2014,4,Wed,19,2014-Q1,2014-Feb,201402
20140220,20-Feb-2014,2,Feb,Q1,2014,5,Thu,20,2014-Q1,2014-Feb,201402
20140221,21-Feb-2014,2,Feb,Q1,2014,6,Fri,21,2014-Q1,2014-Feb,201402
20140222,22-Feb-2014,2,Feb,Q1,2014,7,Sat,22,2014-Q1,2014-Feb,201402
20140223,23-Feb-2014,2,Feb,Q1,2014,1,Sun,23,2014-Q1,2014-Feb,201402
20140224,24-Feb-2014,2,Feb,Q1,2014,2,Mon,24,2014-Q1,2014-Feb,201402
20140225,25-Feb-2014,2,Feb,Q1,2014,3,Tue,25,2014-Q1,2014-Feb,201402
20140226,26-Feb-2014,2,Feb,Q1,2014,4,Wed,26,2014-Q1,2014-Feb,201402
20140227,27-Feb-2014,2,Feb,Q1,2014,5,Thu,27,2014-Q1,2014-Feb,201402
20140228,28-Feb-2014,2,Feb,Q1,2014,6,Fri,28,2014-Q1,2014-Feb,201402
20140301,01-Mar-2014,3,Mar,Q1,2014,7,Sat,1,2014-Q1,2014-Mar,201403
20140302,02-Mar-2014,3,Mar,Q1,2014,1,Sun,2,2014-Q1,2014-Mar,201403
20140303,03-Mar-2014,3,Mar,Q1,2014,2,Mon,3,2014-Q1,2014-Mar,201403
20140304,04-Mar-2014,3,Mar,Q1,2014,3,Tue,4,2014-Q1,2014-Mar,201403
20140305,05-Mar-2014,3,Mar,Q1,2014,4,Wed,5,2014-Q1,2014-Mar,201403
20140306,06-Mar-2014,3,Mar,Q1,2014,5,Thu,6,2014-Q1,2014-Mar,201403
20140307,07-Mar-2014,3,Mar,Q1,2014,6,Fri,7,2014-Q1,2014-Mar,201403
20140308,08-Mar-2014,3,Mar,Q1,2014,7,Sat,8,2014-Q1,2014-Mar,201403
20140309,09-Mar-2014,3,Mar,Q1,2014,1,Sun,9,2014-Q1,2014-Mar,201403
20140310,10-Mar-2014,3,Mar,Q1,2014,2,Mon,10,2014-Q1,2014-Mar,201403
20140311,11-Mar-2014,3,Mar,Q1,2014,3,Tue,11,2014-Q1,2014-Mar,201403
20140312,12-Mar-2014,3,Mar,Q1,2014,4,Wed,12,2014-Q1,2014-Mar,201403
20140313,13-Mar-2014,3,Mar,Q1,2014,5,Thu,13,2014-Q1,2014-Mar,201403
20140314,14-Mar-2014,3,Mar,Q1,2014,6,Fri,14,2014-Q1,2014-Mar,201403
20140315,15-Mar-2014,3,Mar,Q1,2014,7,Sat,15,2014-Q1,2014-Mar,201403
20140316,16-Mar-2014,3,Mar,Q1,2014,1,Sun,16,2014-Q1,2014-Mar,201403
20140317,17-Mar-2014,3,Mar,Q1,2014,2,Mon,17,2014-Q1,2014-Mar,201403
20140318,18-Mar-2014,3,Mar,Q1,2014,3,Tue,18,2014-Q1,2014-Mar,201403
20140319,19-Mar-2014,3,Mar,Q1,2014,4,Wed,19,2014-Q1,2014-Mar,201403
20140320,20-Mar-2014,3,Mar,Q1,2014,5,Thu,20,2014-Q1,2014-Mar,201403
20140321,21-Mar-2014,3,Mar,Q1,2014,6,Fri,21,2014-Q1,2014-Mar,201403
20140322,22-Mar-2014,3,Mar,Q1,2014,7,Sat,22,2014-Q1,2014-Mar,201403
20140323,23-Mar-2014,3,Mar,Q1,2014,1,Sun,23,2014-Q1,2014-Mar,201403
20140324,24-Mar-2014,3,Mar,Q1,2014,2,Mon,24,2014-Q1,2014-Mar,201403
20140325,25-Mar-2014,3,Mar,Q1,2014,3,Tue,25,2014-Q1,2014-Mar,201403
20140326,26-Mar-2014,3,Mar,Q1,2014,4,Wed,26,2014-Q1,2014-Mar,201403
20140327,27-Mar-2014,3,Mar,Q1,2014,5,Thu,27,2014-Q1,2014-Mar,201403
20140328,28-Mar-2014,3,Mar,Q1,2014,6,Fri,28,2014-Q1,2014-Mar,201403
20140329,29-Mar-2014,3,Mar,Q1,2014,7,Sat,29,2014-Q1,2014-Mar,201403
20140330,30-Mar-2014,3,Mar,Q1,2014,1,Sun,30,2014-Q1,2014-Mar,201403
20140331,31-Mar-2014,3,Mar,Q1,2014,2,Mon,31,2014-Q1,2014-Mar,201403
